time,total load actual,temp_ Barcelona,temp_Bilbao,temp_Madrid,temp_Seville,temp_Valencia,temp_avg,hour,day_of_week,temp_Bilbao_winsorized
2014-12-31 23:00:00+00:00,25385.0,281.625,269.6573125,267.325,273.375,270.475,272.4914625,23,2,269.6573125
2015-01-01 00:00:00+00:00,24382.0,281.625,269.7635,267.325,273.375,270.475,272.51270000000005,0,3,269.7635
2015-01-01 01:00:00+00:00,22734.0,281.286,269.2516875,266.186,274.086,269.686,272.0991375,1,3,269.2516875
2015-01-01 02:00:00+00:00,21286.0,281.286,269.2033438,266.186,274.086,269.686,272.08946876,2,3,269.2033438
2015-01-01 03:00:00+00:00,20264.0,281.286,269.4855,266.186,274.086,269.686,272.1459,3,3,269.4855
2015-01-01 04:00:00+00:00,19905.0,280.467,269.327,265.442,274.592,270.29200000000003,272.024,4,3,269.327
2015-01-01 05:00:00+00:00,20010.0,280.467,269.499,265.442,274.592,270.29200000000003,272.0584,5,3,269.499
2015-01-01 06:00:00+00:00,20377.0,280.467,270.94,265.442,274.592,270.29200000000003,272.34659999999997,6,3,270.94
2015-01-01 07:00:00+00:00,20094.0,280.751,270.689,268.276,275.651,274.601,273.9936000000001,7,3,270.689
2015-01-01 08:00:00+00:00,20637.0,280.751,271.707,268.276,275.651,274.601,274.19719999999995,8,3,271.707
2015-01-01 09:00:00+00:00,22250.0,280.751,276.869,268.276,275.651,274.601,275.2296,9,3,276.869
2015-01-01 10:00:00+00:00,23547.0,283.249,276.5056875,281.574,285.074,284.824,282.24533750000006,10,3,276.5056875
2015-01-01 11:00:00+00:00,24133.0,283.249,280.2863438,281.574,285.074,284.824,283.00146876,11,3,280.2863438
2015-01-01 12:00:00+00:00,24713.0,283.249,278.7895,281.574,285.074,284.824,282.70210000000003,12,3,278.7895
2015-01-01 13:00:00+00:00,24672.0,283.8043125,284.3293438,282.5376563,286.034,285.0506563,284.35119378,13,3,284.3293438
2015-01-01 14:00:00+00:00,23528.0,284.3166875,284.5916875,283.3083125,286.994,285.2773438,284.89760626,14,3,284.5916875
2015-01-01 15:00:00+00:00,23118.0,283.7205,280.1705,277.958,283.5615,281.024,281.28690000000006,15,3,280.1705
2015-01-01 16:00:00+00:00,23606.0,284.6023125,281.994,280.769,285.9856563,282.744,283.21899376,16,3,281.994
2015-01-01 17:00:00+00:00,26447.0,284.3756563,279.134,277.459,284.0173438,279.98400000000004,280.99400002000004,17,3,279.134
2015-01-01 18:00:00+00:00,28020.0,284.1762188,279.235,274.9511875,282.0961875,277.8761875,279.66695626,18,3,279.235
2015-01-01 19:00:00+00:00,29014.0,283.945,275.388,271.5075,280.12,275.0075,277.1936,19,3,275.388
2015-01-01 20:00:00+00:00,29571.0,283.741,274.502,268.866,278.191,272.791,275.6182,20,3,274.502
2015-01-01 21:00:00+00:00,29031.0,283.741,274.839,268.866,278.191,272.791,275.68559999999997,21,3,274.839
2015-01-01 22:00:00+00:00,26798.0,282.779,273.5453125,267.129,276.529,271.22900000000004,274.24226250000004,22,3,273.5453125
2015-01-01 23:00:00+00:00,27070.0,282.779,273.4746563,267.129,276.529,271.22900000000004,274.22813126,23,3,273.4746563
2015-01-02 00:00:00+00:00,24935.0,282.779,272.5025,267.129,276.529,271.22900000000004,274.0337,0,4,272.5025
2015-01-02 01:00:00+00:00,23214.0,281.8640000000001,272.7323438,266.389,276.314,270.664,273.59266876000004,1,4,272.7323438
2015-01-02 02:00:00+00:00,22540.0,281.8640000000001,272.0606563,266.389,276.314,270.664,273.45833126,2,4,272.0606563
2015-01-02 03:00:00+00:00,22096.0,281.8640000000001,272.093,266.389,276.314,270.664,273.4648,3,4,272.093
2015-01-02 04:00:00+00:00,22066.0,281.452,271.1866875,265.902,275.827,270.277,272.9289375,4,4,271.1866875
2015-01-02 05:00:00+00:00,22275.0,281.452,270.9843438,265.902,275.827,270.277,272.88846876,5,4,270.9843438
2015-01-02 06:00:00+00:00,23025.0,281.452,272.387,265.902,275.827,270.277,273.169,6,4,272.387
2015-01-02 07:00:00+00:00,23699.0,282.505,271.6496563,268.83,277.705,274.43,275.02393126,7,4,271.6496563
2015-01-02 08:00:00+00:00,25834.0,282.505,272.5173438,268.83,277.705,274.43,275.19746876,8,4,272.5173438
2015-01-02 09:00:00+00:00,27927.0,282.505,277.76,268.83,277.705,274.43,276.246,9,4,277.76
2015-01-02 10:00:00+00:00,29072.0,284.97,277.1693438,268.83,285.845,285.595,280.48186876,10,4,277.1693438
2015-01-02 11:00:00+00:00,29071.0,285.379,280.9536875,276.084,285.845,286.3040000000001,282.91313750000006,11,4,280.9536875
2015-01-02 12:00:00+00:00,29439.0,284.97,279.142,281.645,285.845,285.595,283.43940000000003,12,4,279.142
2015-01-02 13:00:00+00:00,29241.0,286.0583125,284.7916563,284.1416563,286.3546875,287.2833125,285.72592502,13,4,284.7916563
2015-01-02 14:00:00+00:00,27973.0,286.3286875,284.8453438,284.9453438,286.8643125,287.5536875,286.10747502,14,4,284.8453438
2015-01-02 15:00:00+00:00,27320.0,285.345,280.995,279.8075,284.3735,282.42,282.58820000000003,15,4,280.995
2015-01-02 16:00:00+00:00,27157.0,286.0333125,282.35,282.5916875,285.8833438,284.4916563,284.27000002,16,4,282.35
2015-01-02 17:00:00+00:00,29045.0,285.4676875,279.801,279.4343125,284.3926563,281.1593438,282.05100002,17,4,279.801
2015-01-02 18:00:00+00:00,31967.0,284.902,279.3805,276.277,282.695,277.545,280.1599,18,4,279.3805
2015-01-02 19:00:00+00:00,33266.0,284.632,276.122,273.682,280.9945,275.707,278.22749999999996,19,4,276.122
2015-01-02 20:00:00+00:00,33668.0,284.362,274.992,271.087,279.087,273.587,276.623,20,4,274.992
2015-01-02 21:00:00+00:00,32426.0,284.362,275.08,271.087,279.087,273.587,276.6406,21,4,275.08
2015-01-02 22:00:00+00:00,29705.0,284.362,273.54400000000004,271.087,279.087,272.333,276.0826,22,4,273.54400000000004
2015-01-02 23:00:00+00:00,25564.0,283.885,273.226,269.9225,278.21,272.333,275.5153,23,4,273.226
2015-01-03 00:00:00+00:00,23584.0,283.408,273.335,268.758,277.333,272.333,275.03340000000003,0,5,273.335
2015-01-03 01:00:00+00:00,22194.0,282.867,272.8746563,268.758,277.333,271.967,274.75993126000003,1,5,272.8746563
2015-01-03 02:00:00+00:00,21296.0,282.867,272.8413438,267.742,276.217,271.967,274.32686875999997,2,5,272.8413438
2015-01-03 03:00:00+00:00,21145.0,282.867,272.775,267.742,276.217,271.967,274.31360000000006,3,5,272.775
2015-01-03 04:00:00+00:00,21316.0,282.867,272.7526563,267.742,276.217,271.969,274.30953126,4,5,272.7526563
2015-01-03 05:00:00+00:00,21674.0,282.219,272.6973125,267.069,275.319,271.969,273.8546625,5,5,272.6973125
2015-01-03 06:00:00+00:00,22127.0,282.219,273.4445,267.069,275.319,271.969,274.0041,6,5,273.4445
2015-01-03 07:00:00+00:00,22756.0,282.219,273.1216875,267.069,275.319,275.827,274.7111375,7,5,273.1216875
2015-01-03 08:00:00+00:00,24654.0,283.052,273.6013125,269.777,277.277,275.827,275.90686250000005,8,5,273.6013125
2015-01-03 09:00:00+00:00,26454.0,283.052,278.3975,269.777,277.277,275.827,276.8661,9,5,278.3975
2015-01-03 10:00:00+00:00,26959.0,286.043,277.4383125,282.043,285.243,287.968,283.7470625,10,5,277.4383125
2015-01-03 11:00:00+00:00,26716.0,286.043,280.7956563,282.043,285.243,287.968,284.41853126,11,5,280.7956563
2015-01-03 12:00:00+00:00,26802.0,286.043,279.60900000000004,282.043,285.243,287.968,284.18120000000005,12,5,279.60900000000004
2015-01-03 13:00:00+00:00,26416.0,286.043,284.481,282.043,285.243,287.968,285.1556,13,5,284.481
2015-01-03 14:00:00+00:00,25362.0,287.148,284.809,285.737,287.973,290.323,287.19800000000004,14,5,284.809
2015-01-03 15:00:00+00:00,24770.0,286.8905,280.7105,283.36975,286.74675,288.18425,285.18035,15,5,280.7105
2015-01-03 16:00:00+00:00,24501.0,287.1306875,282.514,282.5806563,287.1973125,287.5973125,285.40399376,16,5,282.514
2015-01-03 17:00:00+00:00,24992.0,286.6243438,279.891,279.4243438,285.1326563,284.6826875,283.15100627999993,17,5,279.891
2015-01-03 18:00:00+00:00,27964.0,286.118,279.207,276.268,283.068,281.768,281.2858,18,5,279.207
2015-01-03 19:00:00+00:00,29694.0,285.152,275.9376563,271.252,278.652,277.502,277.69913126,19,5,275.9376563
2015-01-03 20:00:00+00:00,29874.0,283.07,274.6073438,271.252,278.652,277.502,277.01666876,20,5,274.6073438
2015-01-03 21:00:00+00:00,28979.0,285.46,274.7055,271.252,278.652,277.502,277.5143,21,5,274.7055
2015-01-03 22:00:00+00:00,26863.0,285.65,272.899,269.643,276.018,276.168,276.0756,22,5,272.899
2015-01-03 23:00:00+00:00,25254.0,284.65,272.521,269.643,276.018,276.168,275.8,23,5,272.521
2015-01-04 00:00:00+00:00,23620.0,285.35,272.986,269.643,276.018,276.168,276.033,0,6,272.986
2015-01-04 01:00:00+00:00,22606.0,285.55,272.327,268.918,277.093,275.243,275.8262,1,6,272.327
2015-01-04 02:00:00+00:00,22191.0,285.66,272.511,268.918,277.093,275.243,275.885,2,6,272.511
2015-01-04 03:00:00+00:00,21929.0,284.95,273.222,268.918,277.093,275.243,275.8852,3,6,273.222
2015-01-04 04:00:00+00:00,22195.0,284.55,273.2303438,268.47900000000004,277.85400000000004,274.779,275.77846876,4,6,273.2303438
2015-01-04 05:00:00+00:00,24035.0,283.77,273.7656563,268.47900000000004,277.85400000000004,274.779,275.72953126000004,5,6,273.7656563
2015-01-04 06:00:00+00:00,26807.0,283.95,275.2205,268.47900000000004,277.85400000000004,274.779,276.0565,6,6,275.2205
2015-01-04 07:00:00+00:00,28316.0,284.15,275.4493438,268.47900000000004,278.761,277.761,276.92006876,7,6,275.4493438
2015-01-04 08:00:00+00:00,29871.0,285.35,276.5976563,271.386,278.761,277.761,277.97113126,8,6,276.5976563
2015-01-04 09:00:00+00:00,30585.0,287.95,278.079,271.386,278.761,277.761,278.7874,9,6,278.079
2015-01-04 10:00:00+00:00,30772.0,288.05,279.1163438,271.386,278.761,277.761,279.01486876,10,6,279.1163438
2015-01-04 11:00:00+00:00,30685.0,289.35,280.4866563,283.886,286.936,288.936,285.91893125999997,11,6,280.4866563
2015-01-04 12:00:00+00:00,30429.0,290.05,280.235,283.886,286.936,288.936,286.0086,12,6,280.235
2015-01-04 13:00:00+00:00,28741.0,288.6785,282.146,285.8745,288.214,289.305,286.84360000000004,13,6,282.146
2015-01-04 14:00:00+00:00,28249.0,289.55,282.435,286.642,289.492,289.6740000000001,287.5586,14,6,282.435
2015-01-04 15:00:00+00:00,28105.0,289.36,280.65,286.642,289.492,289.742,287.17719999999997,15,6,280.65
2015-01-04 16:00:00+00:00,27908.0,288.115,281.6303438,282.3925,286.301,285.2135,284.73046876,16,6,281.6303438
2015-01-04 17:00:00+00:00,27577.0,286.87,280.5366563,278.143,283.11,280.685,281.86893125999995,17,6,280.5366563
2015-01-04 18:00:00+00:00,27418.0,287.265,279.4265,275.5735,280.6695,278.057,280.19829999999996,18,6,279.4265
2015-01-04 19:00:00+00:00,28604.0,287.66,278.3383438,273.004,278.22900000000004,275.42900000000003,278.53206876,19,6,278.3383438
2015-01-04 20:00:00+00:00,30346.0,286.2945,277.2336875,273.004,278.22900000000004,275.42900000000003,278.0380375000001,20,6,277.2336875
2015-01-04 21:00:00+00:00,28190.0,286.85,276.938,273.004,278.22900000000004,275.42900000000003,278.09000000000003,21,6,276.938
2015-01-04 22:00:00+00:00,26270.0,284.87,275.5636563,271.258,276.133,274.5185,276.46863126,22,6,275.5636563
2015-01-04 23:00:00+00:00,25069.0,284.6015,274.9983125,271.258,276.133,273.608,276.1197625,23,6,274.9983125
2015-01-05 00:00:00+00:00,23390.0,284.25,274.6235,271.258,276.133,273.608,275.9745,0,0,274.6235
2015-01-05 01:00:00+00:00,21988.0,283.77,273.9946563,271.258,275.528,273.553,275.62073125999996,1,0,273.9946563
2015-01-05 02:00:00+00:00,21182.0,282.65,273.5563438,270.453,275.528,273.553,275.14806876,2,0,273.5563438
2015-01-05 03:00:00+00:00,20778.0,282.54,273.572,270.453,275.528,273.553,275.1292,3,0,273.572
2015-01-05 04:00:00+00:00,20309.0,282.35,272.9823438,270.453,279.439,273.61400000000003,275.76766876,4,0,272.9823438
2015-01-05 05:00:00+00:00,20252.0,282.25,272.8466875,269.839,279.439,273.61400000000003,275.5977375,5,0,272.8466875
2015-01-05 06:00:00+00:00,19964.0,282.65,273.528,269.839,279.439,273.61400000000003,275.814,6,0,273.528
2015-01-05 07:00:00+00:00,20796.0,282.25,273.12,269.839,279.439,277.061,276.34180000000003,7,0,273.12
2015-01-05 08:00:00+00:00,22478.0,282.95,273.529,272.211,281.711,277.061,277.4924,8,0,273.529
2015-01-05 09:00:00+00:00,23834.0,287.16,275.353,271.434,281.711,276.909,278.5134,9,0,275.353
2015-01-05 10:00:00+00:00,24429.0,288.26,275.2903438,272.211,281.711,286.983,280.89106876,10,0,275.2903438
2015-01-05 11:00:00+00:00,24066.0,288.85,276.6426563,282.834,282.634,286.983,283.58873126,11,0,276.6426563
2015-01-05 12:00:00+00:00,23703.0,289.56,277.942,283.008,284.858,286.983,284.4702,12,0,277.942
2015-01-05 13:00:00+00:00,23340.0,287.67,279.312,284.533,286.008,288.058,285.1162,13,0,279.312
2015-01-05 14:00:00+00:00,22977.0,287.0955,280.629,284.8395,286.2895,287.702,285.3111,14,0,280.629
2015-01-05 15:00:00+00:00,22614.0,286.4692188,277.1065,281.247,285.502,284.9120000000001,283.04734376,15,0,277.1065
2015-01-05 16:00:00+00:00,22251.0,285.9033125,280.0366563,282.2033438,285.9616563,284.9616563,283.81332504,16,0,280.0366563
2015-01-05 17:00:00+00:00,21888.0,285.2856875,278.1273125,279.2606875,285.3523125,282.5773438,282.12066876,17,0,278.1273125
2015-01-05 18:00:00+00:00,22048.0,285.34275,277.5205,274.4765,284.02025,278.664,280.00480000000005,18,0,277.5205
2015-01-05 19:00:00+00:00,22858.0,284.95,275.177,270.92,283.17,275.77,277.9974,19,0,275.177
2015-01-05 20:00:00+00:00,25604.0,285.36,274.136,270.92,283.17,275.77,277.87120000000004,20,0,274.136
2015-01-05 21:00:00+00:00,25381.0,285.65,274.252,270.92,283.17,275.77,277.9524,21,0,274.252
2015-01-05 22:00:00+00:00,23822.0,284.96,272.8253438,270.003,282.753,274.8905,277.08636875999997,22,0,272.8253438
2015-01-05 23:00:00+00:00,23711.0,284.27,272.5556563,269.086,282.336,274.011,276.45173126,23,0,272.5556563
2015-01-06 00:00:00+00:00,22354.0,284.15,272.393,269.086,282.336,274.011,276.3952,0,1,272.393
2015-01-06 01:00:00+00:00,21546.0,284.35,272.0876875,268.267,280.567,273.142,275.68273750000003,1,1,272.0876875
2015-01-06 02:00:00+00:00,21171.0,284.65,271.8893438,268.267,280.567,273.142,275.70306876,2,1,271.8893438
2015-01-06 03:00:00+00:00,21042.0,282.87,272.4215,268.267,280.567,273.142,275.4535,3,1,272.4215
2015-01-06 04:00:00+00:00,21618.0,282.75,271.9796875,267.925,279.4,272.325,274.8759375,4,1,271.9796875
2015-01-06 05:00:00+00:00,23433.0,283.04,272.2683438,267.925,279.4,272.325,274.99166876000004,5,1,272.2683438
2015-01-06 06:00:00+00:00,25885.0,282.85,273.7895,267.925,279.4,272.325,275.2579,6,1,273.7895
2015-01-06 07:00:00+00:00,28456.0,282.54,273.6673125,273.445,280.545,275.545,277.1484625,7,1,273.6673125
2015-01-06 08:00:00+00:00,29708.0,284.26,274.7776875,273.445,280.545,275.545,277.7145375,8,1,274.7776875
2015-01-06 09:00:00+00:00,30887.0,287.86,276.54,273.445,280.545,275.545,278.78700000000003,9,1,276.54
2015-01-06 10:00:00+00:00,31409.0,286.76,277.433,273.445,280.545,285.676,280.7718,10,1,277.433
2015-01-06 11:00:00+00:00,31947.0,286.95,278.978,277.577,282.651,285.676,282.3664,11,1,278.978
2015-01-06 12:00:00+00:00,32078.0,286.95,279.2985,278.588,283.5875,286.4,282.9648,12,1,279.2985
2015-01-06 13:00:00+00:00,31193.0,286.95,281.2516875,279.599,284.524,287.124,283.8897375,13,1,281.2516875
2015-01-06 14:00:00+00:00,30542.0,286.75,281.9803438,279.599,284.4840000000001,287.124,283.98746876000007,14,1,281.9803438
2015-01-06 15:00:00+00:00,30591.0,286.6,279.0355,276.9485,282.716,283.237,281.70740000000006,15,1,279.0355
2015-01-06 16:00:00+00:00,30799.0,286.45,280.9886875,274.298,280.948,279.35,280.4069375,16,1,280.9886875
2015-01-06 17:00:00+00:00,30481.0,284.85,279.2683438,274.298,280.948,279.973,279.86746875999995,17,1,279.2683438
2015-01-06 18:00:00+00:00,30147.0,284.35,279.4585,272.128,279.5155,278.3905,278.7685,18,1,279.4585
2015-01-06 19:00:00+00:00,30120.0,283.85,277.1013125,269.958,278.083,276.808,277.16006250000004,19,1,277.1013125
2015-01-06 20:00:00+00:00,30747.0,283.9,276.6546563,269.958,278.083,276.808,277.08073126000005,20,1,276.6546563
2015-01-06 21:00:00+00:00,29978.0,283.95,275.9695,269.958,278.083,278.1633438,277.22476876,21,1,275.9695
2015-01-06 22:00:00+00:00,27421.0,284.15,275.6023125,268.791,276.766,278.841,276.8300625,22,1,275.6023125
2015-01-06 23:00:00+00:00,30518.0,284.1,274.9966875,268.791,276.766,278.841,276.6989375,23,1,274.9966875
2015-01-07 00:00:00+00:00,28484.0,284.05,274.5725,268.791,276.766,278.841,276.6041,0,2,274.5725
2015-01-07 01:00:00+00:00,27026.0,283.75,273.9063438,267.626,276.301,279.626,276.24186876,1,2,273.9063438
2015-01-07 02:00:00+00:00,26248.0,284.86,273.4216563,267.626,276.301,279.626,276.36693126,2,2,273.4216563
2015-01-07 03:00:00+00:00,25838.0,284.85,273.8905,267.626,276.301,279.626,276.4587,3,2,273.8905
2015-01-07 04:00:00+00:00,26021.0,283.17,273.088,267.626,275.712,278.987,275.7166,4,2,273.088
2015-01-07 05:00:00+00:00,26992.0,282.95,273.23900000000003,267.212,275.712,278.987,275.62,5,2,273.23900000000003
2015-01-07 06:00:00+00:00,28625.0,282.75,273.451,267.212,275.712,278.987,275.6224,6,2,273.451
2015-01-07 07:00:00+00:00,31015.0,282.93,273.5816563,268.1796563,276.4213125,278.0316875,275.82886252,7,2,273.5816563
2015-01-07 08:00:00+00:00,33276.0,283.11,273.7733438,269.1473438,277.1306875,278.7733438,276.38694378,8,2,273.7733438
2015-01-07 09:00:00+00:00,34221.0,284.97,277.7615,274.8055938,280.875625,281.3868125,279.95990626,9,2,277.7615
2015-01-07 10:00:00+00:00,34796.0,284.87,276.6876563,274.9915,281.079,281.8165,279.88893126000005,10,2,276.6876563
2015-01-07 11:00:00+00:00,35535.0,286.45,279.4103438,279.868,284.318,284.118,282.83286876,11,2,279.4103438
2015-01-07 12:00:00+00:00,35752.0,285.9565,278.883,280.6825,284.7575,284.3325,282.92240000000004,12,2,278.883
2015-01-07 13:00:00+00:00,35605.0,284.3306563,282.689,281.714,283.6306875,284.1133438,283.29553752,13,2,282.689
2015-01-07 14:00:00+00:00,36020.0,284.4033125,283.245,282.42,284.8533438,284.5446875,283.89326876,14,2,283.245
2015-01-07 15:00:00+00:00,36066.0,283.8305,279.8055,277.9555,282.1555,281.38,281.0254,15,2,279.8055
2015-01-07 16:00:00+00:00,36195.0,284.1183438,281.6933438,280.385,284.685,283.01,282.77833752,16,2,281.6933438
2015-01-07 17:00:00+00:00,35739.0,283.7606875,279.5856563,277.644,283.2940000000001,281.04400000000004,281.06566876,17,2,279.5856563
2015-01-07 18:00:00+00:00,35188.0,284.6065,279.01,273.0895,280.37075,280.3815,279.49165,18,2,279.01
2015-01-07 19:00:00+00:00,34470.0,284.65,276.3916563,269.744,278.469,278.85,277.62093126,19,2,276.3916563
2015-01-07 20:00:00+00:00,33716.0,284.75,275.3053438,269.744,278.469,278.25,277.30366876,20,2,275.3053438
2015-01-07 21:00:00+00:00,32697.0,284.65,275.231,268.9015,277.814,277.85,276.8893,21,2,275.231
2015-01-07 22:00:00+00:00,30477.0,284.55,273.8073438,268.059,277.159,277.45,276.20506876,22,2,273.8073438
2015-01-07 23:00:00+00:00,26788.0,284.55,273.3956563,268.059,277.159,279.85,276.60273126000004,23,2,273.3956563
2015-01-08 00:00:00+00:00,25146.0,284.35,273.145,267.7175,276.905,278.95,276.21349999999995,0,3,273.145
2015-01-08 01:00:00+00:00,23889.0,284.15,272.6796563,267.376,276.651,278.05,275.78133126,1,3,272.6796563
2015-01-08 02:00:00+00:00,23046.0,283.85,272.3753438,267.376,276.651,277.25,275.50046876,2,3,272.3753438
2015-01-08 03:00:00+00:00,22587.0,283.85,272.1165,267.376,276.651,276.75,275.3487,3,3,272.1165
2015-01-08 04:00:00+00:00,22361.0,283.45,271.797,267.376,276.651,276.45,275.14480000000003,4,3,271.797
2015-01-08 05:00:00+00:00,22551.0,283.35,271.523,266.774,276.524,276.05,274.8442,5,3,271.523
2015-01-08 06:00:00+00:00,22543.0,283.25,272.543,266.774,276.524,275.55,274.92819999999995,6,3,272.543
2015-01-08 07:00:00+00:00,24042.0,283.04,271.8376875,266.774,276.524,275.15,274.6651375,7,3,271.8376875
2015-01-08 08:00:00+00:00,25932.0,283.04,272.4263438,269.524,278.274,278.35,276.32286876,8,3,272.4263438
2015-01-08 09:00:00+00:00,27664.0,287.26,276.5845,269.524,278.274,282.05,278.7385,9,3,276.5845
2015-01-08 10:00:00+00:00,28448.0,287.66,275.9833438,269.524,278.274,284.25,279.13826876,10,3,275.9833438
2015-01-08 11:00:00+00:00,28881.0,287.25,278.9516563,281.243,285.243,285.55,283.64753125999994,11,3,278.9516563
2015-01-08 12:00:00+00:00,29329.0,287.96,277.9565,281.243,285.243,286.85,283.8505,12,3,277.9565
2015-01-08 13:00:00+00:00,29026.0,288.35,282.246,283.599,286.949,287.75,285.7788,13,3,282.246
2015-01-08 14:00:00+00:00,28237.0,288.85,282.572,283.599,286.949,289.05,286.204,14,3,282.572
2015-01-08 15:00:00+00:00,27868.0,287.71475,280.35200000000003,281.52025,286.37025,286.675,284.52644999999995,15,3,280.35200000000003
2015-01-08 16:00:00+00:00,27654.0,285.3516563,281.5266875,281.51,287.2266563,283.982,283.91940002,16,3,281.5266875
2015-01-08 17:00:00+00:00,27507.0,284.8303125,280.1553438,278.397,285.9303438,281.766,282.21580002,17,3,280.1553438
2015-01-08 18:00:00+00:00,27544.0,283.45,280.0535,275.284,284.634,279.55,280.5943,18,3,280.0535
2015-01-08 19:00:00+00:00,27578.0,283.65,278.259,270.334,281.23400000000004,278.85,278.46539999999993,19,3,278.259
2015-01-08 20:00:00+00:00,28222.0,282.95,277.73400000000004,270.334,281.23400000000004,281.05,278.6604,20,3,277.73400000000004
2015-01-08 21:00:00+00:00,28221.0,282.54,277.089,270.334,281.23400000000004,280.25,278.2894,21,3,277.089
2015-01-08 22:00:00+00:00,26436.0,282.75,276.60400000000004,269.29400000000004,278.944,278.85,277.2884,22,3,276.60400000000004
2015-01-08 23:00:00+00:00,27485.0,283.55,275.999,269.29400000000004,278.944,277.75,277.1074,23,3,275.999
2015-01-09 00:00:00+00:00,25750.0,283.45,275.106,269.29400000000004,278.944,276.95,276.7488,0,4,275.106
2015-01-09 01:00:00+00:00,24760.0,283.15,274.597,269.248,278.148,277.45,276.5186,1,4,274.597
2015-01-09 02:00:00+00:00,24188.0,283.55,273.8,269.248,278.148,278.95,276.73920000000004,2,4,273.8
2015-01-09 03:00:00+00:00,23840.0,284.76,273.9475,269.248,278.148,277.05,276.63070000000005,3,4,273.9475
2015-01-09 04:00:00+00:00,24030.0,282.0365,272.8356563,269.495,278.0325,277.0,275.87993126000003,4,4,272.8356563
2015-01-09 05:00:00+00:00,25965.0,281.17,272.6683438,269.16200000000003,277.612,276.95,275.51246876000005,5,4,272.6683438
2015-01-09 06:00:00+00:00,28266.0,281.06,274.4715,269.16200000000003,277.612,276.6,275.78110000000004,6,4,274.4715
2015-01-09 07:00:00+00:00,29981.0,280.95,273.6473438,269.16200000000003,277.612,276.25,275.52426876,7,4,273.6473438
2015-01-09 08:00:00+00:00,31932.0,283.105,274.7936563,270.453,278.228,276.545,276.62493126000004,8,4,274.7936563
2015-01-09 09:00:00+00:00,33325.0,285.26,278.41200000000003,271.744,278.844,284.85,279.822,9,4,278.41200000000003
2015-01-09 10:00:00+00:00,34144.0,285.755,278.7343438,277.7535,281.7535,282.295,281.25826876,10,4,278.7343438
2015-01-09 11:00:00+00:00,35040.0,286.25,281.5286563,283.763,284.663,287.75,284.79093126,11,4,281.5286563
2015-01-09 12:00:00+00:00,35524.0,286.76,281.0635,283.763,284.663,289.35,285.1199,12,4,281.0635
2015-01-09 13:00:00+00:00,34579.0,287.27,284.9443438,283.763,284.663,290.95,286.31806876,13,4,284.9443438
2015-01-09 14:00:00+00:00,33792.0,286.991,285.5656875,285.1625,286.9625,289.956,286.9275375,14,4,285.5656875
2015-01-09 15:00:00+00:00,33768.0,286.382375,282.5370000000001,280.9381875,285.2582188,286.8204063,284.38723752000004,15,4,282.5370000000001
2015-01-09 16:00:00+00:00,33696.0,286.1583125,284.375,283.275,288.225,286.1833125,285.643325,16,4,284.375
2015-01-09 17:00:00+00:00,33154.0,285.6046875,282.563,279.988,287.188,283.4046563,283.74966876,17,4,282.563
2015-01-09 18:00:00+00:00,32440.0,284.77,281.6815,276.701,286.151,285.278,282.9163,18,4,281.6815
2015-01-09 19:00:00+00:00,32384.0,284.6093438,279.5593125,274.8593438,284.9343125,284.05,281.60246251999996,19,4,279.5593125
2015-01-09 20:00:00+00:00,33976.0,284.1676563,278.3676875,273.0176563,283.7176875,280.163,279.88673752,20,4,278.3676875
2015-01-09 21:00:00+00:00,31420.0,283.801,278.251,273.001,283.076,280.2604063,279.67788125999994,21,4,278.251
2015-01-09 22:00:00+00:00,28825.0,283.3343125,276.701,270.551,281.6676563,275.7093125,277.59265626000007,22,4,276.701
2015-01-09 23:00:00+00:00,24899.0,282.9426563,276.226,269.926,280.8343125,275.1426563,277.01432502,23,4,276.226
2015-01-10 00:00:00+00:00,23505.0,282.4615,276.3975,269.76975,280.34475,280.5315,277.90099999999995,0,5,276.3975
2015-01-10 01:00:00+00:00,22589.0,282.04,275.707,269.301,279.626,281.95,277.7248,1,5,275.707
2015-01-10 02:00:00+00:00,22177.0,282.567,275.663,268.92900000000003,278.7635,278.147,276.8139,2,5,275.663
2015-01-10 03:00:00+00:00,22025.0,282.27,276.22,268.557,277.901,284.15,277.8196,3,5,276.22
2015-01-10 04:00:00+00:00,22426.0,282.317,275.9756875,268.5185,277.8145,279.797,276.8845375,4,5,275.9756875
2015-01-10 05:00:00+00:00,24361.0,281.54,276.3323438,268.48,277.728,285.25,277.86606876,5,5,276.3323438
2015-01-10 06:00:00+00:00,27890.0,281.45,277.068,268.028,277.728,285.75,278.00480000000005,6,5,277.068
2015-01-10 07:00:00+00:00,29335.0,282.7973438,277.2983438,269.2243438,278.1493125,286.25,278.74386878,7,5,277.2983438
2015-01-10 08:00:00+00:00,29951.0,284.1446563,277.9076563,270.4206563,278.5706875,282.5835,278.72543128,8,5,277.9076563
2015-01-10 09:00:00+00:00,30452.0,287.36,281.006,271.256,278.802,285.75,280.8348,9,5,281.006
2015-01-10 10:00:00+00:00,30856.0,287.271,280.7856875,277.325,282.0625,284.8835,282.46553750000004,10,5,280.7856875
2015-01-10 11:00:00+00:00,31449.0,289.05,283.0543125,283.033,285.133,290.85,286.22406250000006,11,5,283.0543125
2015-01-10 12:00:00+00:00,31218.0,290.36,282.877,282.933,285.983,292.4,286.9106,12,5,282.877
